domain,field,status,tests,keys,archive
Engineering,Electrical Power Systems,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Engineering Design & CAD/CAM,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Environmental Engineering,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Fluid Mechanics & Turbomachinery,downloaded,https://me.umbc.edu/files/2014/10/Mechanical-Engineering-PhD-Qualifying-Examination-Topics-List.pdf,,https://me.umbc.edu/files/2014/10/Mechanical-Engineering-PhD-Qualifying-Examination-Topics-List.pdf
Engineering,Industrial & Systems Engineering,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Industrial Control Engineering,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Engineering,Materials Engineering & Processing,downloaded,https://www.mse.gatech.edu/graduate/quals,,https://www.mse.gatech.edu/graduate/quals
Engineering,Mechanical Engineering & Solid Mechanics,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Microelectronics & VLSI,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Nuclear Engineering & Radiation Science,downloaded,https://nuclear.engr.utexas.edu/academics/graduate-program/ph-d-qualifying-exam,,https://nuclear.engr.utexas.edu/academics/graduate-program/ph-d-qualifying-exam
Engineering,Photonic & Optical Engineering,downloaded,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/ | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/11/Instructions-to-complete-Qualifying-Exam-Report.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Control-Qual_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/sample-exam-controls-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/02/Control_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-syllabus-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/dynamics-q-sample-2016.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Fall-2022.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Sample-Exam_3-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Dynamics_Equation-Sheets-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Fluid-Mechanics-PhD-Qualifying-Exam-Syllabus-March-2026-combined.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluid-mechanics-sample-exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Fluid-Mechanics-Qualifying-Examination_Sample-Exam-4.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/03/Heat-Transfer-PhD-Qualifying-Exam-Syllabus-excerpt-Spring-2026v5.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/fluids-heat-transfer-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/Heat-Transfer_Qualifying-Exam_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumentation-syllabus.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/instrumetation-sample-1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing-Qualifier_Syllabus_2023-version.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/Manufacturing_Sample-Exam_1.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2026/01/Manufacturing_Sample-Exam-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/machine-design-sample-082112.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-science-syllabus-11062014.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/materials-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/05/Q-Exam-Metrology-Syllabus-2023-rev-3.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2023/12/metrology-sample-2.pdf | https://mees.charlotte.edu/wp-content/uploads/sites/965/2024/09/for_website_-metrology-exam-all_combined.pdf,,https://mees.charlotte.edu/academic-programs/phd-mechanical-engineering/qualifying-exam/
Engineering,Thermodynamics & Heat Transfer,downloaded,https://me.umbc.edu/files/2014/10/Mechanical-Engineering-PhD-Qualifying-Examination-Topics-List.pdf,,https://me.umbc.edu/files/2014/10/Mechanical-Engineering-PhD-Qualifying-Examination-Topics-List.pdf
